section_id,constitution_id,year_th,topic,theme,theme_score
const_2534b_s_143,const_2534b,2534,-1,บริหาร,0.3333333333333333
const_2534b_s_144,const_2534b,2534,-1,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2534b_s_144,const_2534b,2534,-1,นิติบัญญัติ,0.6666666666666666
const_2534b_s_145,const_2534b,2534,-1,อื่น ๆ (emergent),1.0
const_2534b_s_146,const_2534b,2534,36,นิติบัญญัติ,1.0
const_2534b_s_147,const_2534b,2534,86,อื่น ๆ (emergent),1.0
const_2534b_s_148,const_2534b,2534,-1,นิติบัญญัติ,0.6666666666666666
const_2534b_s_148,const_2534b,2534,-1,บริหาร,0.3333333333333333
const_2534b_s_149,const_2534b,2534,57,สิทธิ-เสรีภาพ-หน้าที่,0.16666666666666669
const_2534b_s_149,const_2534b,2534,57,นิติบัญญัติ,0.4166666666666667
const_2534b_s_149,const_2534b,2534,57,บริหาร,0.4166666666666667
const_2534b_s_150,const_2534b,2534,52,สิทธิ-เสรีภาพ-หน้าที่,0.28571428571428575
const_2534b_s_150,const_2534b,2534,52,นิติบัญญัติ,0.35714285714285715
const_2534b_s_150,const_2534b,2534,52,บริหาร,0.35714285714285715
const_2534b_s_151,const_2534b,2534,52,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2534b_s_151,const_2534b,2534,52,นิติบัญญัติ,0.2631578947368421
const_2534b_s_151,const_2534b,2534,52,บริหาร,0.5263157894736842
const_2534b_s_152,const_2534b,2534,17,นิติบัญญัติ,0.75
const_2534b_s_152,const_2534b,2534,17,บริหาร,0.25
const_2534b_s_153,const_2534b,2534,85,นิติบัญญัติ,1.0
const_2534b_s_154,const_2534b,2534,51,นิติบัญญัติ,1.0
const_2534b_s_155,const_2534b,2534,3,นิติบัญญัติ,1.0
const_2534b_s_156,const_2534b,2534,89,นิติบัญญัติ,1.0
const_2534b_s_157,const_2534b,2534,11,นิติบัญญัติ,1.0
const_2534b_s_158,const_2534b,2534,11,นิติบัญญัติ,1.0
const_2534b_s_159,const_2534b,2534,20,สถาบันพระมหากษัตริย์,0.25
const_2534b_s_159,const_2534b,2534,20,นิติบัญญัติ,0.25
const_2534b_s_159,const_2534b,2534,20,บริหาร,0.5
const_2534b_s_160,const_2534b,2534,53,สถาบันพระมหากษัตริย์,0.5
const_2534b_s_160,const_2534b,2534,53,บริหาร,0.5
const_2534b_s_161,const_2534b,2534,7,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2534b_s_161,const_2534b,2534,7,บริหาร,0.3846153846153846
const_2534b_s_161,const_2534b,2534,7,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2534b_s_162,const_2534b,2534,73,บริหาร,1.0
const_2534b_s_163,const_2534b,2534,-1,นิติบัญญัติ,0.5
const_2534b_s_163,const_2534b,2534,-1,บริหาร,0.5
const_2534b_s_164,const_2534b,2534,91,สิทธิ-เสรีภาพ-หน้าที่,0.4444444444444445
const_2534b_s_164,const_2534b,2534,91,บริหาร,0.5555555555555556
const_2534b_s_165,const_2534b,2534,23,นิติบัญญัติ,0.3333333333333333
const_2534b_s_165,const_2534b,2534,23,บริหาร,0.6666666666666666
const_2534b_s_166,const_2534b,2534,40,นิติบัญญัติ,0.5
const_2534b_s_166,const_2534b,2534,40,บริหาร,0.5
const_2534b_s_167,const_2534b,2534,88,นิติบัญญัติ,0.6
const_2534b_s_167,const_2534b,2534,88,บริหาร,0.4
const_2534b_s_168,const_2534b,2534,-1,นิติบัญญัติ,0.5
const_2534b_s_168,const_2534b,2534,-1,บริหาร,0.5
const_2534b_s_169,const_2534b,2534,7,นิติบัญญัติ,0.5
const_2534b_s_169,const_2534b,2534,7,บริหาร,0.5
const_2534b_s_170,const_2534b,2534,72,บริหาร,1.0
const_2534b_s_171,const_2534b,2534,56,สถาบันพระมหากษัตริย์,0.5
const_2534b_s_171,const_2534b,2534,56,บริหาร,0.5
const_2534b_s_172,const_2534b,2534,63,สถาบันพระมหากษัตริย์,0.15789473684210528
const_2534b_s_172,const_2534b,2534,63,แนวนโยบายแห่งรัฐ,0.21052631578947367
const_2534b_s_172,const_2534b,2534,63,นิติบัญญัติ,0.4736842105263158
const_2534b_s_172,const_2534b,2534,63,บริหาร,0.15789473684210528
const_2534b_s_173,const_2534b,2534,3,สิทธิ-เสรีภาพ-หน้าที่,0.28571428571428575
const_2534b_s_173,const_2534b,2534,3,นิติบัญญัติ,0.7142857142857143
const_2534b_s_174,const_2534b,2534,78,สถาบันพระมหากษัตริย์,0.5
const_2534b_s_174,const_2534b,2534,78,นิติบัญญัติ,0.5
const_2534b_s_175,const_2534b,2534,29,สถาบันพระมหากษัตริย์,1.0
const_2534b_s_176,const_2534b,2534,22,สถาบันพระมหากษัตริย์,1.0
const_2534b_s_177,const_2534b,2534,11,สถาบันพระมหากษัตริย์,0.25
const_2534b_s_177,const_2534b,2534,11,นิติบัญญัติ,0.75
const_2534b_s_178,const_2534b,2534,-1,สถาบันพระมหากษัตริย์,0.30000000000000004
const_2534b_s_178,const_2534b,2534,-1,แนวนโยบายแห่งรัฐ,0.4
const_2534b_s_178,const_2534b,2534,-1,นิติบัญญัติ,0.30000000000000004
const_2534b_s_179,const_2534b,2534,100,สถาบันพระมหากษัตริย์,1.0
const_2534b_s_180,const_2534b,2534,80,สถาบันพระมหากษัตริย์,1.0
const_2534b_s_181,const_2534b,2534,27,สถาบันพระมหากษัตริย์,1.0
const_2534b_s_182,const_2534b,2534,9,อื่น ๆ (emergent),1.0
const_2534b_s_183,const_2534b,2534,73,อื่น ๆ (emergent),1.0
const_2534b_s_184,const_2534b,2534,65,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2534b_s_184,const_2534b,2534,65,นิติบัญญัติ,0.6666666666666666
const_2534b_s_185,const_2534b,2534,45,บริหาร,1.0
const_2534b_s_186,const_2534b,2534,-1,สถาบันพระมหากษัตริย์,0.5
const_2534b_s_186,const_2534b,2534,-1,ตุลาการ,0.5
const_2534b_s_187,const_2534b,2534,64,ตุลาการ,1.0
const_2534b_s_188,const_2534b,2534,25,ตุลาการ,1.0
const_2534b_s_189,const_2534b,2534,25,ตุลาการ,1.0
const_2534b_s_190,const_2534b,2534,-1,อื่น ๆ (emergent),1.0
const_2534b_s_191,const_2534b,2534,64,อื่น ๆ (emergent),1.0
const_2534b_s_192,const_2534b,2534,-1,สถาบันพระมหากษัตริย์,0.5
const_2534b_s_192,const_2534b,2534,-1,ตุลาการ,0.5
const_2534b_s_193,const_2534b,2534,9,ตุลาการ,1.0
const_2534b_s_194,const_2534b,2534,-1,ตุลาการ,1.0
const_2534b_s_195,const_2534b,2534,-1,ตุลาการ,1.0
const_2534b_s_196,const_2534b,2534,94,ท้องถิ่น,1.0
const_2534b_s_197,const_2534b,2534,1,บริหาร,0.3333333333333333
const_2534b_s_197,const_2534b,2534,1,ท้องถิ่น,0.6666666666666666
const_2534b_s_198,const_2534b,2534,-1,ท้องถิ่น,0.7142857142857143
const_2534b_s_198,const_2534b,2534,-1,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2534b_s_199,const_2534b,2534,1,บริหาร,0.2631578947368421
const_2534b_s_199,const_2534b,2534,1,ท้องถิ่น,0.5263157894736842
const_2534b_s_199,const_2534b,2534,1,พรรคการเมืองและการเลือกตั้ง,0.2105263157894737
const_2534b_s_200,const_2534b,2534,4,นิติบัญญัติ,1.0
const_2534b_s_201,const_2534b,2534,81,นิติบัญญัติ,0.4
const_2534b_s_201,const_2534b,2534,81,บริหาร,0.2
const_2534b_s_201,const_2534b,2534,81,ท้องถิ่น,0.4
const_2534b_s_202,const_2534b,2534,77,นิติบัญญัติ,1.0
const_2534b_s_203,const_2534b,2534,7,แนวนโยบายแห่งรัฐ,0.4
const_2534b_s_203,const_2534b,2534,7,นิติบัญญัติ,0.6000000000000001
const_2534b_s_204,const_2534b,2534,2,นิติบัญญัติ,1.0
const_2534b_s_205,const_2534b,2534,3,สถาบันพระมหากษัตริย์,0.2
const_2534b_s_205,const_2534b,2534,3,นิติบัญญัติ,0.6
const_2534b_s_205,const_2534b,2534,3,บริหาร,0.2
const_2534b_s_206,const_2534b,2534,87,ตุลาการ,1.0
const_2534b_s_207,const_2534b,2534,-1,นิติบัญญัติ,0.75
const_2534b_s_207,const_2534b,2534,-1,บริหาร,0.25
const_2534b_s_208,const_2534b,2534,11,อื่น ๆ (emergent),1.0
const_2534b_s_209,const_2534b,2534,1,อื่น ๆ (emergent),1.0
const_2534b_s_210,const_2534b,2534,1,อื่น ๆ (emergent),1.0
const_2534b_s_211,const_2534b,2534,44,แนวนโยบายแห่งรัฐ,0.25
const_2534b_s_211,const_2534b,2534,44,นิติบัญญัติ,0.5625
const_2534b_s_211,const_2534b,2534,44,บริหาร,0.1875
const_2534b_s_212,const_2534b,2534,5,แนวนโยบายแห่งรัฐ,0.4
const_2534b_s_212,const_2534b,2534,5,นิติบัญญัติ,0.6000000000000001
const_2534b_s_213,const_2534b,2534,5,อื่น ๆ (emergent),1.0
const_2534b_s_214,const_2534b,2534,77,สถาบันพระมหากษัตริย์,1.0
const_2534b_s_215,const_2534b,2534,-1,นิติบัญญัติ,0.2631578947368421
const_2534b_s_215,const_2534b,2534,-1,บริหาร,0.5263157894736842
const_2534b_s_215,const_2534b,2534,-1,พรรคการเมืองและการเลือกตั้ง,0.2105263157894737
const_2534b_s_216,const_2534b,2534,97,นิติบัญญัติ,0.5
const_2534b_s_216,const_2534b,2534,97,บริหาร,0.5
const_2534b_s_217,const_2534b,2534,77,สถาบันพระมหากษัตริย์,0.35714285714285715
const_2534b_s_217,const_2534b,2534,77,นิติบัญญัติ,0.35714285714285715
const_2534b_s_217,const_2534b,2534,77,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2534b_s_218,const_2534b,2534,33,นิติบัญญัติ,0.5555555555555556
const_2534b_s_218,const_2534b,2534,33,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2534b_s_219,const_2534b,2534,-1,สิทธิ-เสรีภาพ-หน้าที่,0.2105263157894737
const_2534b_s_219,const_2534b,2534,-1,นิติบัญญัติ,0.7894736842105263
const_2534b_s_220,const_2534b,2534,33,นิติบัญญัติ,0.7894736842105263
const_2534b_s_220,const_2534b,2534,33,พรรคการเมืองและการเลือกตั้ง,0.2105263157894737
const_2534b_s_221,const_2534b,2534,5,นิติบัญญัติ,1.0
const_2534b_s_222,const_2534b,2534,47,แนวนโยบายแห่งรัฐ,0.4
const_2534b_s_222,const_2534b,2534,47,บริหาร,0.6000000000000001
const_2534b_s_223,const_2534b,2534,-1,นิติบัญญัติ,1.0
const_2535a_s_1,const_2535a,2535,62,อื่น ๆ (emergent),1.0
const_2535a_s_2,const_2535a,2535,67,อื่น ๆ (emergent),1.0
const_2535a_s_3,const_2535a,2535,30,นิติบัญญัติ,1.0
const_2535a_s_4,const_2535a,2535,11,นิติบัญญัติ,1.0
const_2535a_s_5,const_2535a,2535,-1,นิติบัญญัติ,0.75
const_2535a_s_5,const_2535a,2535,-1,บริหาร,0.25
const_2535b_s_1,const_2535b,2535,62,อื่น ๆ (emergent),1.0
const_2535b_s_2,const_2535b,2535,67,อื่น ๆ (emergent),1.0
const_2535b_s_3,const_2535b,2535,-1,นิติบัญญัติ,0.625
const_2535b_s_3,const_2535b,2535,-1,บริหาร,0.20833333333333334
const_2535b_s_3,const_2535b,2535,-1,พรรคการเมืองและการเลือกตั้ง,0.16666666666666669
const_2535c_s_1,const_2535c,2535,62,อื่น ๆ (emergent),1.0
const_2535c_s_2,const_2535c,2535,67,อื่น ๆ (emergent),1.0
const_2535c_s_3,const_2535c,2535,5,นิติบัญญัติ,0.5
const_2535c_s_3,const_2535c,2535,5,บริหาร,0.5
const_2535d_s_1,const_2535d,2535,62,อื่น ๆ (emergent),1.0
const_2535d_s_2,const_2535d,2535,67,อื่น ๆ (emergent),1.0
const_2535d_s_3,const_2535d,2535,5,สถาบันพระมหากษัตริย์,0.2
const_2535d_s_3,const_2535d,2535,5,นิติบัญญัติ,0.2
const_2535d_s_3,const_2535d,2535,5,บริหาร,0.6
const_2538_s_1,const_2538,2538,62,อื่น ๆ (emergent),1.0
const_2538_s_2,const_2538,2538,67,อื่น ๆ (emergent),1.0
const_2538_s_3,const_2538,2538,97,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_24,const_2538,2538,12,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_25,const_2538,2538,23,อื่น ๆ (emergent),1.0
const_2538_s_26,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_27,const_2538,2538,99,สิทธิ-เสรีภาพ-หน้าที่,0.5454545454545454
const_2538_s_27,const_2538,2538,99,แนวนโยบายแห่งรัฐ,0.4545454545454545
const_2538_s_28,const_2538,2538,25,อื่น ๆ (emergent),1.0
const_2538_s_29,const_2538,2538,14,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_30,const_2538,2538,14,สิทธิ-เสรีภาพ-หน้าที่,0.6153846153846154
const_2538_s_30,const_2538,2538,14,ตุลาการ,0.3846153846153846
const_2538_s_31,const_2538,2538,14,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_32,const_2538,2538,14,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_32,const_2538,2538,14,แนวนโยบายแห่งรัฐ,0.625
const_2538_s_33,const_2538,2538,14,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_34,const_2538,2538,14,สิทธิ-เสรีภาพ-หน้าที่,0.4444444444444445
const_2538_s_34,const_2538,2538,14,ตุลาการ,0.5555555555555556
const_2538_s_35,const_2538,2538,22,อื่น ๆ (emergent),1.0
const_2538_s_36,const_2538,2538,43,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_37,const_2538,2538,55,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_38,const_2538,2538,55,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_39,const_2538,2538,12,สิทธิ-เสรีภาพ-หน้าที่,0.4067796610169491
const_2538_s_39,const_2538,2538,12,แนวนโยบายแห่งรัฐ,0.3389830508474576
const_2538_s_39,const_2538,2538,12,ตุลาการ,0.2542372881355932
const_2538_s_40,const_2538,2538,59,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_41,const_2538,2538,1,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_41,const_2538,2538,1,จริยธรรมทางการเมือง,0.625
const_2538_s_42,const_2538,2538,22,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_43,const_2538,2538,12,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_44,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_45,const_2538,2538,43,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_45,const_2538,2538,43,แนวนโยบายแห่งรัฐ,0.625
const_2538_s_46,const_2538,2538,12,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_46,const_2538,2538,12,แนวนโยบายแห่งรัฐ,0.625
const_2538_s_47,const_2538,2538,12,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_48,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_48,const_2538,2538,96,สิทธิ-เสรีภาพ-หน้าที่,0.2727272727272727
const_2538_s_48,const_2538,2538,96,แนวนโยบายแห่งรัฐ,0.4545454545454545
const_2538_s_48,const_2538,2538,96,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.2727272727272727
const_2538_s_48,const_2538,2538,1,สิทธิ-เสรีภาพ-หน้าที่,1.0
const_2538_s_48,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,0.32432432432432434
const_2538_s_48,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.27027027027027023
const_2538_s_48,const_2538,2538,-1,ท้องถิ่น,0.4054054054054054
const_2538_s_48,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_48,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.625
const_2538_s_48,const_2538,2538,18,สถาบันพระมหากษัตริย์,0.3846153846153846
const_2538_s_48,const_2538,2538,18,สิทธิ-เสรีภาพ-หน้าที่,0.6153846153846154
const_2538_s_49,const_2538,2538,18,สถาบันพระมหากษัตริย์,1.0
const_2538_s_50,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,0.5
const_2538_s_50,const_2538,2538,-1,พรรคการเมืองและการเลือกตั้ง,0.5
const_2538_s_51,const_2538,2538,64,อื่น ๆ (emergent),1.0
const_2538_s_52,const_2538,2538,-1,อื่น ๆ (emergent),1.0
const_2538_s_53,const_2538,2538,28,อื่น ๆ (emergent),1.0
const_2538_s_54,const_2538,2538,37,อื่น ๆ (emergent),1.0
const_2538_s_55,const_2538,2538,41,อื่น ๆ (emergent),1.0
const_2538_s_56,const_2538,2538,28,อื่น ๆ (emergent),1.0
const_2538_s_57,const_2538,2538,23,อื่น ๆ (emergent),1.0
const_2538_s_57,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_58,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,0.25531914893617025
const_2538_s_58,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.425531914893617
const_2538_s_58,const_2538,2538,-1,บริหาร,0.3191489361702128
const_2538_s_59,const_2538,2538,18,สถาบันพระมหากษัตริย์,0.4285714285714286
const_2538_s_59,const_2538,2538,18,แนวนโยบายแห่งรัฐ,0.5714285714285715
const_2538_s_60,const_2538,2538,-1,สถาบันพระมหากษัตริย์,0.4285714285714286
const_2538_s_60,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.5714285714285715
const_2538_s_61,const_2538,2538,24,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_62,const_2538,2538,24,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_63,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_64,const_2538,2538,24,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_65,const_2538,2538,59,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_66,const_2538,2538,10,อื่น ๆ (emergent),1.0
const_2538_s_67,const_2538,2538,23,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_68,const_2538,2538,10,จริยธรรมทางการเมือง,1.0
const_2538_s_69,const_2538,2538,94,สิทธิ-เสรีภาพ-หน้าที่,0.19354838709677422
const_2538_s_69,const_2538,2538,94,แนวนโยบายแห่งรัฐ,0.32258064516129037
const_2538_s_69,const_2538,2538,94,ท้องถิ่น,0.48387096774193555
const_2538_s_70,const_2538,2538,18,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_71,const_2538,2538,18,แนวนโยบายแห่งรัฐ,0.21739130434782608
const_2538_s_71,const_2538,2538,18,นิติบัญญัติ,0.32608695652173914
const_2538_s_71,const_2538,2538,18,ท้องถิ่น,0.32608695652173914
const_2538_s_71,const_2538,2538,18,พรรคการเมืองและการเลือกตั้ง,0.13043478260869568
const_2538_s_72,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.3076923076923077
const_2538_s_72,const_2538,2538,-1,บริหาร,0.23076923076923078
const_2538_s_72,const_2538,2538,-1,ท้องถิ่น,0.46153846153846156
const_2538_s_73,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_74,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_75,const_2538,2538,28,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_76,const_2538,2538,23,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_77,const_2538,2538,41,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_78,const_2538,2538,15,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_79,const_2538,2538,15,แนวนโยบายแห่งรัฐ,0.5
const_2538_s_79,const_2538,2538,15,จริยธรรมทางการเมือง,0.5
const_2538_s_80,const_2538,2538,23,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_81,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_81,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.625
const_2538_s_82,const_2538,2538,15,สิทธิ-เสรีภาพ-หน้าที่,0.375
const_2538_s_82,const_2538,2538,15,แนวนโยบายแห่งรัฐ,0.625
const_2538_s_83,const_2538,2538,15,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_84,const_2538,2538,64,อื่น ๆ (emergent),1.0
const_2538_s_85,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_86,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_87,const_2538,2538,10,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_88,const_2538,2538,12,อื่น ๆ (emergent),1.0
const_2538_s_89,const_2538,2538,23,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_89,const_2538,2538,15,แนวนโยบายแห่งรัฐ,1.0
const_2538_s_89,const_2538,2538,15,อื่น ๆ (emergent),1.0
const_2538_s_89,const_2538,2538,15,แนวนโยบายแห่งรัฐ,0.36363636363636365
const_2538_s_89,const_2538,2538,15,นิติบัญญัติ,0.27272727272727276
const_2538_s_89,const_2538,2538,15,จริยธรรมทางการเมือง,0.36363636363636365
const_2538_s_90,const_2538,2538,90,นิติบัญญัติ,1.0
const_2538_s_91,const_2538,2538,30,นิติบัญญัติ,1.0
const_2538_s_92,const_2538,2538,83,นิติบัญญัติ,1.0
const_2538_s_93,const_2538,2538,46,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2538_s_93,const_2538,2538,46,นิติบัญญัติ,0.3333333333333333
const_2538_s_93,const_2538,2538,46,บริหาร,0.3333333333333333
const_2538_s_94,const_2538,2538,84,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2538_s_94,const_2538,2538,84,นิติบัญญัติ,0.3333333333333333
const_2538_s_94,const_2538,2538,84,บริหาร,0.3333333333333333
const_2538_s_95,const_2538,2538,1,นิติบัญญัติ,1.0
const_2538_s_96,const_2538,2538,69,นิติบัญญัติ,1.0
const_2538_s_97,const_2538,2538,3,สิทธิ-เสรีภาพ-หน้าที่,0.28571428571428575
const_2538_s_97,const_2538,2538,3,นิติบัญญัติ,0.7142857142857143
const_2538_s_98,const_2538,2538,3,สิทธิ-เสรีภาพ-หน้าที่,0.19354838709677422
const_2538_s_98,const_2538,2538,3,แนวนโยบายแห่งรัฐ,0.32258064516129037
const_2538_s_98,const_2538,2538,3,นิติบัญญัติ,0.48387096774193555
const_2538_s_99,const_2538,2538,3,นิติบัญญัติ,1.0
const_2538_s_100,const_2538,2538,19,สถาบันพระมหากษัตริย์,0.14705882352941177
const_2538_s_100,const_2538,2538,19,นิติบัญญัติ,0.14705882352941177
const_2538_s_100,const_2538,2538,19,บริหาร,0.29411764705882354
const_2538_s_100,const_2538,2538,19,ท้องถิ่น,0.29411764705882354
const_2538_s_100,const_2538,2538,19,พรรคการเมืองและการเลือกตั้ง,0.11764705882352942
const_2538_s_101,const_2538,2538,2,สถาบันพระมหากษัตริย์,0.5
const_2538_s_101,const_2538,2538,2,นิติบัญญัติ,0.5
const_2538_s_102,const_2538,2538,68,แนวนโยบายแห่งรัฐ,0.5714285714285715
const_2538_s_102,const_2538,2538,68,นิติบัญญัติ,0.4285714285714286
const_2538_s_103,const_2538,2538,7,นิติบัญญัติ,0.20833333333333334
const_2538_s_103,const_2538,2538,7,บริหาร,0.20833333333333334
const_2538_s_103,const_2538,2538,7,ท้องถิ่น,0.4166666666666667
const_2538_s_103,const_2538,2538,7,พรรคการเมืองและการเลือกตั้ง,0.16666666666666669
const_2538_s_104,const_2538,2538,2,สถาบันพระมหากษัตริย์,0.3333333333333333
const_2538_s_104,const_2538,2538,2,นิติบัญญัติ,0.6666666666666666
const_2538_s_105,const_2538,2538,2,นิติบัญญัติ,0.5555555555555556
const_2538_s_105,const_2538,2538,2,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2538_s_106,const_2538,2538,48,นิติบัญญัติ,0.5555555555555556
const_2538_s_106,const_2538,2538,48,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2538_s_107,const_2538,2538,48,นิติบัญญัติ,0.5555555555555556
const_2538_s_107,const_2538,2538,48,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2538_s_108,const_2538,2538,21,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2538_s_108,const_2538,2538,21,นิติบัญญัติ,0.3846153846153846
const_2538_s_108,const_2538,2538,21,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2538_s_109,const_2538,2538,26,สิทธิ-เสรีภาพ-หน้าที่,0.5
const_2538_s_109,const_2538,2538,26,พรรคการเมืองและการเลือกตั้ง,0.5
const_2538_s_110,const_2538,2538,60,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2538_s_110,const_2538,2538,60,ตุลาการ,0.3846153846153846
const_2538_s_110,const_2538,2538,60,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2538_s_111,const_2538,2538,26,สิทธิ-เสรีภาพ-หน้าที่,0.14285714285714288
const_2538_s_111,const_2538,2538,26,นิติบัญญัติ,0.17857142857142858
const_2538_s_111,const_2538,2538,26,บริหาร,0.17857142857142858
const_2538_s_111,const_2538,2538,26,ท้องถิ่น,0.35714285714285715
const_2538_s_111,const_2538,2538,26,พรรคการเมืองและการเลือกตั้ง,0.14285714285714288
const_2538_s_112,const_2538,2538,21,สิทธิ-เสรีภาพ-หน้าที่,0.3076923076923077
const_2538_s_112,const_2538,2538,21,นิติบัญญัติ,0.3846153846153846
const_2538_s_112,const_2538,2538,21,พรรคการเมืองและการเลือกตั้ง,0.3076923076923077
const_2538_s_113,const_2538,2538,-1,สิทธิ-เสรีภาพ-หน้าที่,0.0821917808219178
const_2538_s_113,const_2538,2538,-1,แนวนโยบายแห่งรัฐ,0.136986301369863
const_2538_s_113,const_2538,2538,-1,นิติบัญญัติ,0.2054794520547945
const_2538_s_113,const_2538,2538,-1,บริหาร,0.10273972602739725
const_2538_s_113,const_2538,2538,-1,ตุลาการ,0.10273972602739725
const_2538_s_113,const_2538,2538,-1,ตรวจสอบอำนาจรัฐ/ต้านทุจริต,0.0821917808219178
const_2538_s_113,const_2538,2538,-1,ท้องถิ่น,0.2054794520547945
const_2538_s_113,const_2538,2538,-1,พรรคการเมืองและการเลือกตั้ง,0.0821917808219178
const_2538_s_114,const_2538,2538,68,แนวนโยบายแห่งรัฐ,0.18181818181818182
const_2538_s_114,const_2538,2538,68,นิติบัญญัติ,0.27272727272727276
const_2538_s_114,const_2538,2538,68,บริหาร,0.27272727272727276
const_2538_s_114,const_2538,2538,68,ท้องถิ่น,0.27272727272727276
const_2538_s_115,const_2538,2538,0,นิติบัญญัติ,0.5555555555555556
const_2538_s_115,const_2538,2538,0,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2538_s_116,const_2538,2538,-1,นิติบัญญัติ,0.5555555555555556
const_2538_s_116,const_2538,2538,-1,พรรคการเมืองและการเลือกตั้ง,0.4444444444444445
const_2538_s_117,const_2538,2538,32,สถาบันพระมหากษัตริย์,0.35714285714285715
const_2538_s_117,const_2538,2538,32,นิติบัญญัติ,0.35714285714285715
const_2538_s_117,const_2538,2538,32,พรรคการเมืองและการเลือกตั้ง,0.28571428571428575
const_2538_s_118,const_2538,2538,32,สถาบันพระมหากษัตริย์,0.35714285714285715
const_2538_s_118,const_2538,2538,32,นิติบัญญัติ,0.35714285714285715
